concept,unit,value,d_cor_accountingEntries,d_cor_detailAccountIdentifier,d_cor_detailTax,d_cor_entryDetail,d_cor_entryHeader,d_cor_subaccount
cor:taxCategory,,00,1,,1,849-D,"[""20211203"",""900471""]",
cor:accountNumber,,6000,1,1,,849-D,"[""20211203"",""900471""]",
cor:accountDescription,,Demo Salaries,1,1,,849-D,"[""20211203"",""900471""]",
cor:subaccountDescription,,Demo Administration,1,1,,849-D,"[""20211203"",""900471""]",department
cor:subaccountId,,D02,1,1,,849-D,"[""20211203"",""900471""]",department
cor:type,,department,1,1,,849-D,"[""20211203"",""900471""]",department
cor:detailDescription,,Synthetic demo monthly payroll bundle 900471,1,,,849-D,"[""20211203"",""900471""]",
cor:monetaryAmount,iso4217:JPY,106760,1,,,849-D,"[""20211203"",""900471""]",
cor:debitCreditIndicator,,D,1,,,849-D,"[""20211203"",""900471""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,849-C,"[""20211203"",""900471""]",
cor:taxCategory,,00,1,,1,849-C,"[""20211203"",""900471""]",
cor:accountNumber,,1100,1,1,,849-C,"[""20211203"",""900471""]",
cor:accountDescription,,Demo Central Ordinary Deposit,1,1,,849-C,"[""20211203"",""900471""]",
cor:subaccountDescription,,Demo Administration,1,1,,849-C,"[""20211203"",""900471""]",department
cor:subaccountDescription,,Demo Central Bank,1,1,,849-C,"[""20211203"",""900471""]",auxiliary-account
cor:subaccountId,,D02,1,1,,849-C,"[""20211203"",""900471""]",department
cor:subaccountId,,B001,1,1,,849-C,"[""20211203"",""900471""]",auxiliary-account
cor:type,,department,1,1,,849-C,"[""20211203"",""900471""]",department
cor:type,,auxiliary-account,1,1,,849-C,"[""20211203"",""900471""]",auxiliary-account
cor:detailDescription,,Synthetic demo monthly payroll bundle 900471,1,,,849-C,"[""20211203"",""900471""]",
cor:monetaryAmount,iso4217:JPY,344410,1,,,849-C,"[""20211203"",""900471""]",
cor:debitCreditIndicator,,C,1,,,849-C,"[""20211203"",""900471""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,850-D,"[""20211203"",""900471""]",
cor:taxCategory,,00,1,,1,850-D,"[""20211203"",""900471""]",
cor:accountNumber,,6010,1,1,,850-D,"[""20211203"",""900471""]",
cor:accountDescription,,Demo Statutory Welfare,1,1,,850-D,"[""20211203"",""900471""]",
cor:subaccountDescription,,Demo Administration,1,1,,850-D,"[""20211203"",""900471""]",department
cor:subaccountId,,D02,1,1,,850-D,"[""20211203"",""900471""]",department
cor:type,,department,1,1,,850-D,"[""20211203"",""900471""]",department
cor:detailDescription,,Synthetic demo monthly payroll bundle 900471,1,,,850-D,"[""20211203"",""900471""]",
cor:monetaryAmount,iso4217:JPY,137760,1,,,850-D,"[""20211203"",""900471""]",
cor:debitCreditIndicator,,D,1,,,850-D,"[""20211203"",""900471""]",
cor:detailDescription,,Synthetic demo monthly payroll bundle 900471,1,,,850-C,"[""20211203"",""900471""]",
cor:debitCreditIndicator,,C,1,,,850-C,"[""20211203"",""900471""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,851-D,"[""20211203"",""900471""]",
cor:taxCategory,,00,1,,1,851-D,"[""20211203"",""900471""]",
cor:accountNumber,,2110,1,1,,851-D,"[""20211203"",""900471""]",
cor:accountDescription,,Demo Payroll Withholding,1,1,,851-D,"[""20211203"",""900471""]",
cor:subaccountDescription,,Demo Administration,1,1,,851-D,"[""20211203"",""900471""]",department
cor:subaccountId,,D02,1,1,,851-D,"[""20211203"",""900471""]",department
cor:type,,department,1,1,,851-D,"[""20211203"",""900471""]",department
cor:detailDescription,,Synthetic demo monthly payroll bundle 900471,1,,,851-D,"[""20211203"",""900471""]",
cor:monetaryAmount,iso4217:JPY,99890,1,,,851-D,"[""20211203"",""900471""]",
cor:debitCreditIndicator,,D,1,,,851-D,"[""20211203"",""900471""]",
cor:detailDescription,,Synthetic demo monthly payroll bundle 900471,1,,,851-C,"[""20211203"",""900471""]",
cor:debitCreditIndicator,,C,1,,,851-C,"[""20211203"",""900471""]",
cor:entryDatePosted,,2021-12-03,1,,,,"[""20211203"",""900489""]",
cor:entryId,,900489,1,,,,"[""20211203"",""900489""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,852-D,"[""20211203"",""900489""]",
cor:taxCategory,,00,1,,1,852-D,"[""20211203"",""900489""]",
cor:accountNumber,,1400,1,1,,852-D,"[""20211203"",""900489""]",
cor:accountDescription,,Demo Prepaid Expenses,1,1,,852-D,"[""20211203"",""900489""]",
cor:subaccountDescription,,Demo Digital Services,1,1,,852-D,"[""20211203"",""900489""]",department
cor:subaccountDescription,,Demo Logistics Services,1,1,,852-D,"[""20211203"",""900489""]",auxiliary-account
cor:subaccountId,,D05,1,1,,852-D,"[""20211203"",""900489""]",department
cor:subaccountId,,S004,1,1,,852-D,"[""20211203"",""900489""]",auxiliary-account
cor:type,,department,1,1,,852-D,"[""20211203"",""900489""]",department
cor:type,,auxiliary-account,1,1,,852-D,"[""20211203"",""900489""]",auxiliary-account
cor:detailDescription,,Synthetic demo prepaid service 900489,1,,,852-D,"[""20211203"",""900489""]",
cor:monetaryAmount,iso4217:JPY,237020,1,,,852-D,"[""20211203"",""900489""]",
cor:debitCreditIndicator,,D,1,,,852-D,"[""20211203"",""900489""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,852-C,"[""20211203"",""900489""]",
cor:taxCategory,,00,1,,1,852-C,"[""20211203"",""900489""]",
cor:accountNumber,,1100,1,1,,852-C,"[""20211203"",""900489""]",
cor:accountDescription,,Demo Central Ordinary Deposit,1,1,,852-C,"[""20211203"",""900489""]",
cor:subaccountDescription,,Demo Digital Services,1,1,,852-C,"[""20211203"",""900489""]",department
cor:subaccountDescription,,Demo Central Bank,1,1,,852-C,"[""20211203"",""900489""]",auxiliary-account
cor:subaccountId,,D05,1,1,,852-C,"[""20211203"",""900489""]",department
cor:subaccountId,,B001,1,1,,852-C,"[""20211203"",""900489""]",auxiliary-account
cor:type,,department,1,1,,852-C,"[""20211203"",""900489""]",department
cor:type,,auxiliary-account,1,1,,852-C,"[""20211203"",""900489""]",auxiliary-account
cor:detailDescription,,Synthetic demo prepaid service 900489,1,,,852-C,"[""20211203"",""900489""]",
cor:monetaryAmount,iso4217:JPY,237020,1,,,852-C,"[""20211203"",""900489""]",
cor:debitCreditIndicator,,C,1,,,852-C,"[""20211203"",""900489""]",
cor:entryDatePosted,,2021-12-03,1,,,,"[""20211203"",""900492""]",
cor:entryId,,900492,1,,,,"[""20211203"",""900492""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,853-D,"[""20211203"",""900492""]",
cor:taxCategory,,00,1,,1,853-D,"[""20211203"",""900492""]",
cor:accountNumber,,1200,1,1,,853-D,"[""20211203"",""900492""]",
cor:accountDescription,,Demo Accounts Receivable,1,1,,853-D,"[""20211203"",""900492""]",
cor:subaccountDescription,,Demo Sales,1,1,,853-D,"[""20211203"",""900492""]",department
cor:subaccountDescription,,Demo Customer Grove,1,1,,853-D,"[""20211203"",""900492""]",auxiliary-account
cor:subaccountId,,D01,1,1,,853-D,"[""20211203"",""900492""]",department
cor:subaccountId,,C007,1,1,,853-D,"[""20211203"",""900492""]",auxiliary-account
cor:type,,department,1,1,,853-D,"[""20211203"",""900492""]",department
cor:type,,auxiliary-account,1,1,,853-D,"[""20211203"",""900492""]",auxiliary-account
cor:detailDescription,,Synthetic demo credit sale 900492,1,,,853-D,"[""20211203"",""900492""]",
cor:monetaryAmount,iso4217:JPY,566420,1,,,853-D,"[""20211203"",""900492""]",
cor:debitCreditIndicator,,D,1,,,853-D,"[""20211203"",""900492""]",
cor:amountOfTaxes,iso4217:JPY,51493,1,,1,853-C,"[""20211203"",""900492""]",
cor:taxCategory,,B5,1,,1,853-C,"[""20211203"",""900492""]",
cor:accountNumber,,4000,1,1,,853-C,"[""20211203"",""900492""]",
cor:accountDescription,,Demo Product Sales,1,1,,853-C,"[""20211203"",""900492""]",
cor:subaccountDescription,,Demo Sales,1,1,,853-C,"[""20211203"",""900492""]",department
cor:subaccountDescription,,Demo Customer Grove,1,1,,853-C,"[""20211203"",""900492""]",auxiliary-account
cor:subaccountId,,D01,1,1,,853-C,"[""20211203"",""900492""]",department
cor:subaccountId,,C007,1,1,,853-C,"[""20211203"",""900492""]",auxiliary-account
cor:type,,department,1,1,,853-C,"[""20211203"",""900492""]",department
cor:type,,auxiliary-account,1,1,,853-C,"[""20211203"",""900492""]",auxiliary-account
cor:detailDescription,,Synthetic demo credit sale 900492,1,,,853-C,"[""20211203"",""900492""]",
cor:monetaryAmount,iso4217:JPY,566420,1,,,853-C,"[""20211203"",""900492""]",
cor:debitCreditIndicator,,C,1,,,853-C,"[""20211203"",""900492""]",
cor:entryDatePosted,,2021-12-03,1,,,,"[""20211203"",""900496""]",
cor:entryId,,900496,1,,,,"[""20211203"",""900496""]",
cor:amountOfTaxes,iso4217:JPY,35183,1,,1,854-D,"[""20211203"",""900496""]",
cor:taxCategory,,Q5,1,,1,854-D,"[""20211203"",""900496""]",
cor:accountNumber,,5010,1,1,,854-D,"[""20211203"",""900496""]",
cor:accountDescription,,Demo Freight-in,1,1,,854-D,"[""20211203"",""900496""]",
cor:subaccountDescription,,Demo Logistics,1,1,,854-D,"[""20211203"",""900496""]",department
cor:subaccountDescription,,Demo Vendor Keystone,1,1,,854-D,"[""20211203"",""900496""]",auxiliary-account
cor:subaccountId,,D04,1,1,,854-D,"[""20211203"",""900496""]",department
cor:subaccountId,,V001,1,1,,854-D,"[""20211203"",""900496""]",auxiliary-account
cor:type,,department,1,1,,854-D,"[""20211203"",""900496""]",department
cor:type,,auxiliary-account,1,1,,854-D,"[""20211203"",""900496""]",auxiliary-account
cor:detailDescription,,Synthetic demo purchase on account 900496,1,,,854-D,"[""20211203"",""900496""]",
cor:monetaryAmount,iso4217:JPY,387010,1,,,854-D,"[""20211203"",""900496""]",
cor:debitCreditIndicator,,D,1,,,854-D,"[""20211203"",""900496""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,854-C,"[""20211203"",""900496""]",
cor:taxCategory,,00,1,,1,854-C,"[""20211203"",""900496""]",
cor:accountNumber,,2000,1,1,,854-C,"[""20211203"",""900496""]",
cor:accountDescription,,Demo Accounts Payable,1,1,,854-C,"[""20211203"",""900496""]",
cor:subaccountDescription,,Demo Logistics,1,1,,854-C,"[""20211203"",""900496""]",department
cor:subaccountDescription,,Demo Vendor Keystone,1,1,,854-C,"[""20211203"",""900496""]",auxiliary-account
cor:subaccountId,,D04,1,1,,854-C,"[""20211203"",""900496""]",department
cor:subaccountId,,V001,1,1,,854-C,"[""20211203"",""900496""]",auxiliary-account
cor:type,,department,1,1,,854-C,"[""20211203"",""900496""]",department
cor:type,,auxiliary-account,1,1,,854-C,"[""20211203"",""900496""]",auxiliary-account
cor:detailDescription,,Synthetic demo purchase on account 900496,1,,,854-C,"[""20211203"",""900496""]",
cor:monetaryAmount,iso4217:JPY,387010,1,,,854-C,"[""20211203"",""900496""]",
cor:debitCreditIndicator,,C,1,,,854-C,"[""20211203"",""900496""]",
cor:entryDatePosted,,2021-12-04,1,,,,"[""20211204"",""900525""]",
cor:entryId,,900525,1,,,,"[""20211204"",""900525""]",
cor:amountOfTaxes,iso4217:JPY,8126,1,,1,855-D,"[""20211204"",""900525""]",
cor:taxCategory,,Q5,1,,1,855-D,"[""20211204"",""900525""]",
cor:accountNumber,,5000,1,1,,855-D,"[""20211204"",""900525""]",
cor:accountDescription,,Demo Purchases,1,1,,855-D,"[""20211204"",""900525""]",
cor:subaccountDescription,,Demo Logistics,1,1,,855-D,"[""20211204"",""900525""]",department
cor:subaccountDescription,,Demo Vendor Prairie,1,1,,855-D,"[""20211204"",""900525""]",auxiliary-account
cor:subaccountId,,D04,1,1,,855-D,"[""20211204"",""900525""]",department
cor:subaccountId,,V006,1,1,,855-D,"[""20211204"",""900525""]",auxiliary-account
cor:type,,department,1,1,,855-D,"[""20211204"",""900525""]",department
cor:type,,auxiliary-account,1,1,,855-D,"[""20211204"",""900525""]",auxiliary-account
cor:detailDescription,,Synthetic demo purchase on account 900525,1,,,855-D,"[""20211204"",""900525""]",
cor:monetaryAmount,iso4217:JPY,89390,1,,,855-D,"[""20211204"",""900525""]",
cor:debitCreditIndicator,,D,1,,,855-D,"[""20211204"",""900525""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,855-C,"[""20211204"",""900525""]",
cor:taxCategory,,00,1,,1,855-C,"[""20211204"",""900525""]",
cor:accountNumber,,2000,1,1,,855-C,"[""20211204"",""900525""]",
cor:accountDescription,,Demo Accounts Payable,1,1,,855-C,"[""20211204"",""900525""]",
cor:subaccountDescription,,Demo Logistics,1,1,,855-C,"[""20211204"",""900525""]",department
cor:subaccountDescription,,Demo Vendor Prairie,1,1,,855-C,"[""20211204"",""900525""]",auxiliary-account
cor:subaccountId,,D04,1,1,,855-C,"[""20211204"",""900525""]",department
cor:subaccountId,,V006,1,1,,855-C,"[""20211204"",""900525""]",auxiliary-account
cor:type,,department,1,1,,855-C,"[""20211204"",""900525""]",department
cor:type,,auxiliary-account,1,1,,855-C,"[""20211204"",""900525""]",auxiliary-account
cor:detailDescription,,Synthetic demo purchase on account 900525,1,,,855-C,"[""20211204"",""900525""]",
cor:monetaryAmount,iso4217:JPY,89390,1,,,855-C,"[""20211204"",""900525""]",
cor:debitCreditIndicator,,C,1,,,855-C,"[""20211204"",""900525""]",
cor:entryDatePosted,,2021-12-05,1,,,,"[""20211205"",""900474""]",
cor:entryId,,900474,1,,,,"[""20211205"",""900474""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,856-D,"[""20211205"",""900474""]",
cor:taxCategory,,00,1,,1,856-D,"[""20211205"",""900474""]",
cor:accountNumber,,1100,1,1,,856-D,"[""20211205"",""900474""]",
cor:accountDescription,,Demo Central Ordinary Deposit,1,1,,856-D,"[""20211205"",""900474""]",
cor:subaccountDescription,,Demo Sales,1,1,,856-D,"[""20211205"",""900474""]",department
cor:subaccountDescription,,Demo Central Bank,1,1,,856-D,"[""20211205"",""900474""]",auxiliary-account
cor:subaccountId,,D01,1,1,,856-D,"[""20211205"",""900474""]",department
cor:subaccountId,,B001,1,1,,856-D,"[""20211205"",""900474""]",auxiliary-account
cor:type,,department,1,1,,856-D,"[""20211205"",""900474""]",department
cor:type,,auxiliary-account,1,1,,856-D,"[""20211205"",""900474""]",auxiliary-account
cor:detailDescription,,Synthetic demo mixed sales and receipt 900474,1,,,856-D,"[""20211205"",""900474""]",
cor:monetaryAmount,iso4217:JPY,222820,1,,,856-D,"[""20211205"",""900474""]",
cor:debitCreditIndicator,,D,1,,,856-D,"[""20211205"",""900474""]",
cor:detailDescription,,Synthetic demo mixed sales and receipt 900474,1,,,856-C,"[""20211205"",""900474""]",
cor:debitCreditIndicator,,C,1,,,856-C,"[""20211205"",""900474""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,857-D,"[""20211205"",""900474""]",
cor:taxCategory,,00,1,,1,857-D,"[""20211205"",""900474""]",
cor:accountNumber,,1200,1,1,,857-D,"[""20211205"",""900474""]",
cor:accountDescription,,Demo Accounts Receivable,1,1,,857-D,"[""20211205"",""900474""]",
cor:subaccountDescription,,Demo Sales,1,1,,857-D,"[""20211205"",""900474""]",department
cor:subaccountDescription,,Demo Customer Elm,1,1,,857-D,"[""20211205"",""900474""]",auxiliary-account
cor:subaccountId,,D01,1,1,,857-D,"[""20211205"",""900474""]",department
cor:subaccountId,,C005,1,1,,857-D,"[""20211205"",""900474""]",auxiliary-account
cor:type,,department,1,1,,857-D,"[""20211205"",""900474""]",department
cor:type,,auxiliary-account,1,1,,857-D,"[""20211205"",""900474""]",auxiliary-account
cor:detailDescription,,Synthetic demo mixed sales and receipt 900474,1,,,857-D,"[""20211205"",""900474""]",
cor:monetaryAmount,iso4217:JPY,125340,1,,,857-D,"[""20211205"",""900474""]",
cor:debitCreditIndicator,,D,1,,,857-D,"[""20211205"",""900474""]",
cor:detailDescription,,Synthetic demo mixed sales and receipt 900474,1,,,857-C,"[""20211205"",""900474""]",
cor:debitCreditIndicator,,C,1,,,857-C,"[""20211205"",""900474""]",
cor:detailDescription,,Synthetic demo mixed sales and receipt 900474,1,,,858-D,"[""20211205"",""900474""]",
cor:debitCreditIndicator,,D,1,,,858-D,"[""20211205"",""900474""]",
cor:amountOfTaxes,iso4217:JPY,10445,1,,1,858-C,"[""20211205"",""900474""]",
cor:taxCategory,,B5,1,,1,858-C,"[""20211205"",""900474""]",
cor:accountNumber,,4000,1,1,,858-C,"[""20211205"",""900474""]",
cor:accountDescription,,Demo Product Sales,1,1,,858-C,"[""20211205"",""900474""]",
cor:subaccountDescription,,Demo Sales,1,1,,858-C,"[""20211205"",""900474""]",department
cor:subaccountDescription,,Demo Customer Fjord,1,1,,858-C,"[""20211205"",""900474""]",auxiliary-account
cor:subaccountId,,D01,1,1,,858-C,"[""20211205"",""900474""]",department
cor:subaccountId,,C006,1,1,,858-C,"[""20211205"",""900474""]",auxiliary-account
cor:type,,department,1,1,,858-C,"[""20211205"",""900474""]",department
cor:type,,auxiliary-account,1,1,,858-C,"[""20211205"",""900474""]",auxiliary-account
cor:detailDescription,,Synthetic demo mixed sales and receipt 900474,1,,,858-C,"[""20211205"",""900474""]",
cor:monetaryAmount,iso4217:JPY,114890,1,,,858-C,"[""20211205"",""900474""]",
cor:debitCreditIndicator,,C,1,,,858-C,"[""20211205"",""900474""]",
cor:detailDescription,,Synthetic demo mixed sales and receipt 900474,1,,,859-D,"[""20211205"",""900474""]",
cor:debitCreditIndicator,,D,1,,,859-D,"[""20211205"",""900474""]",
cor:amountOfTaxes,iso4217:JPY,21206,1,,1,859-C,"[""20211205"",""900474""]",
cor:taxCategory,,B5,1,,1,859-C,"[""20211205"",""900474""]",
cor:accountNumber,,4010,1,1,,859-C,"[""20211205"",""900474""]",
cor:accountDescription,,Demo Service Revenue,1,1,,859-C,"[""20211205"",""900474""]",
cor:subaccountDescription,,Demo Sales,1,1,,859-C,"[""20211205"",""900474""]",department
cor:subaccountDescription,,Demo Customer Grove,1,1,,859-C,"[""20211205"",""900474""]",auxiliary-account
cor:subaccountId,,D01,1,1,,859-C,"[""20211205"",""900474""]",department
cor:subaccountId,,C007,1,1,,859-C,"[""20211205"",""900474""]",auxiliary-account
cor:type,,department,1,1,,859-C,"[""20211205"",""900474""]",department
cor:type,,auxiliary-account,1,1,,859-C,"[""20211205"",""900474""]",auxiliary-account
cor:detailDescription,,Synthetic demo mixed sales and receipt 900474,1,,,859-C,"[""20211205"",""900474""]",
cor:monetaryAmount,iso4217:JPY,233270,1,,,859-C,"[""20211205"",""900474""]",
cor:debitCreditIndicator,,C,1,,,859-C,"[""20211205"",""900474""]",
cor:entryDatePosted,,2021-12-05,1,,,,"[""20211205"",""900514""]",
cor:entryId,,900514,1,,,,"[""20211205"",""900514""]",
cor:amountOfTaxes,iso4217:JPY,12285,1,,1,860-D,"[""20211205"",""900514""]",
cor:taxCategory,,Q5,1,,1,860-D,"[""20211205"",""900514""]",
cor:accountNumber,,6030,1,1,,860-D,"[""20211205"",""900514""]",
cor:accountDescription,,Demo Utilities,1,1,,860-D,"[""20211205"",""900514""]",
cor:subaccountDescription,,Demo Operations,1,1,,860-D,"[""20211205"",""900514""]",department
cor:subaccountDescription,,Demo Energy Services,1,1,,860-D,"[""20211205"",""900514""]",auxiliary-account
cor:subaccountId,,D03,1,1,,860-D,"[""20211205"",""900514""]",department
cor:subaccountId,,S002,1,1,,860-D,"[""20211205"",""900514""]",auxiliary-account
cor:type,,department,1,1,,860-D,"[""20211205"",""900514""]",department
