concept,unit,value,d_cor_accountingEntries,d_cor_detailAccountIdentifier,d_cor_detailTax,d_cor_entryDetail,d_cor_entryHeader,d_cor_subaccount
cor:entryId,,900339,1,,,,"[""20210901"",""900339""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,532-D,"[""20210901"",""900339""]",
cor:taxCategory,,00,1,,1,532-D,"[""20210901"",""900339""]",
cor:accountNumber,,1400,1,1,,532-D,"[""20210901"",""900339""]",
cor:accountDescription,,Demo Prepaid Expenses,1,1,,532-D,"[""20210901"",""900339""]",
cor:subaccountDescription,,Demo Digital Services,1,1,,532-D,"[""20210901"",""900339""]",department
cor:subaccountDescription,,Demo Logistics Services,1,1,,532-D,"[""20210901"",""900339""]",auxiliary-account
cor:subaccountId,,D05,1,1,,532-D,"[""20210901"",""900339""]",department
cor:subaccountId,,S004,1,1,,532-D,"[""20210901"",""900339""]",auxiliary-account
cor:type,,department,1,1,,532-D,"[""20210901"",""900339""]",department
cor:type,,auxiliary-account,1,1,,532-D,"[""20210901"",""900339""]",auxiliary-account
cor:detailDescription,,Synthetic demo prepaid service 900339,1,,,532-D,"[""20210901"",""900339""]",
cor:monetaryAmount,iso4217:JPY,83340,1,,,532-D,"[""20210901"",""900339""]",
cor:debitCreditIndicator,,D,1,,,532-D,"[""20210901"",""900339""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,532-C,"[""20210901"",""900339""]",
cor:taxCategory,,00,1,,1,532-C,"[""20210901"",""900339""]",
cor:accountNumber,,1100,1,1,,532-C,"[""20210901"",""900339""]",
cor:accountDescription,,Demo Central Ordinary Deposit,1,1,,532-C,"[""20210901"",""900339""]",
cor:subaccountDescription,,Demo Digital Services,1,1,,532-C,"[""20210901"",""900339""]",department
cor:subaccountDescription,,Demo Central Bank,1,1,,532-C,"[""20210901"",""900339""]",auxiliary-account
cor:subaccountId,,D05,1,1,,532-C,"[""20210901"",""900339""]",department
cor:subaccountId,,B001,1,1,,532-C,"[""20210901"",""900339""]",auxiliary-account
cor:type,,department,1,1,,532-C,"[""20210901"",""900339""]",department
cor:type,,auxiliary-account,1,1,,532-C,"[""20210901"",""900339""]",auxiliary-account
cor:detailDescription,,Synthetic demo prepaid service 900339,1,,,532-C,"[""20210901"",""900339""]",
cor:monetaryAmount,iso4217:JPY,83340,1,,,532-C,"[""20210901"",""900339""]",
cor:debitCreditIndicator,,C,1,,,532-C,"[""20210901"",""900339""]",
cor:entryDatePosted,,2021-09-02,1,,,,"[""20210902"",""900343""]",
cor:entryId,,900343,1,,,,"[""20210902"",""900343""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,533-D,"[""20210902"",""900343""]",
cor:taxCategory,,00,1,,1,533-D,"[""20210902"",""900343""]",
cor:accountNumber,,1110,1,1,,533-D,"[""20210902"",""900343""]",
cor:accountDescription,,Demo North Current Deposit,1,1,,533-D,"[""20210902"",""900343""]",
cor:subaccountDescription,,Demo Sales,1,1,,533-D,"[""20210902"",""900343""]",department
cor:subaccountDescription,,North Demo Bank,1,1,,533-D,"[""20210902"",""900343""]",auxiliary-account
cor:subaccountId,,D01,1,1,,533-D,"[""20210902"",""900343""]",department
cor:subaccountId,,B002,1,1,,533-D,"[""20210902"",""900343""]",auxiliary-account
cor:type,,department,1,1,,533-D,"[""20210902"",""900343""]",department
cor:type,,auxiliary-account,1,1,,533-D,"[""20210902"",""900343""]",auxiliary-account
cor:detailDescription,,Synthetic demo customer receipt 900343,1,,,533-D,"[""20210902"",""900343""]",
cor:monetaryAmount,iso4217:JPY,290130,1,,,533-D,"[""20210902"",""900343""]",
cor:debitCreditIndicator,,D,1,,,533-D,"[""20210902"",""900343""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,533-C,"[""20210902"",""900343""]",
cor:taxCategory,,00,1,,1,533-C,"[""20210902"",""900343""]",
cor:accountNumber,,1200,1,1,,533-C,"[""20210902"",""900343""]",
cor:accountDescription,,Demo Accounts Receivable,1,1,,533-C,"[""20210902"",""900343""]",
cor:subaccountDescription,,Demo Sales,1,1,,533-C,"[""20210902"",""900343""]",department
cor:subaccountDescription,,Demo Customer Juniper,1,1,,533-C,"[""20210902"",""900343""]",auxiliary-account
cor:subaccountId,,D01,1,1,,533-C,"[""20210902"",""900343""]",department
cor:subaccountId,,C010,1,1,,533-C,"[""20210902"",""900343""]",auxiliary-account
cor:type,,department,1,1,,533-C,"[""20210902"",""900343""]",department
cor:type,,auxiliary-account,1,1,,533-C,"[""20210902"",""900343""]",auxiliary-account
cor:detailDescription,,Synthetic demo customer receipt 900343,1,,,533-C,"[""20210902"",""900343""]",
cor:monetaryAmount,iso4217:JPY,290130,1,,,533-C,"[""20210902"",""900343""]",
cor:debitCreditIndicator,,C,1,,,533-C,"[""20210902"",""900343""]",
cor:entryDatePosted,,2021-09-02,1,,,,"[""20210902"",""900351""]",
cor:entryId,,900351,1,,,,"[""20210902"",""900351""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,534-D,"[""20210902"",""900351""]",
cor:taxCategory,,00,1,,1,534-D,"[""20210902"",""900351""]",
cor:accountNumber,,6000,1,1,,534-D,"[""20210902"",""900351""]",
cor:accountDescription,,Demo Salaries,1,1,,534-D,"[""20210902"",""900351""]",
cor:subaccountDescription,,Demo Administration,1,1,,534-D,"[""20210902"",""900351""]",department
cor:subaccountId,,D02,1,1,,534-D,"[""20210902"",""900351""]",department
cor:type,,department,1,1,,534-D,"[""20210902"",""900351""]",department
cor:detailDescription,,Synthetic demo monthly payroll bundle 900351,1,,,534-D,"[""20210902"",""900351""]",
cor:monetaryAmount,iso4217:JPY,243140,1,,,534-D,"[""20210902"",""900351""]",
cor:debitCreditIndicator,,D,1,,,534-D,"[""20210902"",""900351""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,534-C,"[""20210902"",""900351""]",
cor:taxCategory,,00,1,,1,534-C,"[""20210902"",""900351""]",
cor:accountNumber,,1100,1,1,,534-C,"[""20210902"",""900351""]",
cor:accountDescription,,Demo Central Ordinary Deposit,1,1,,534-C,"[""20210902"",""900351""]",
cor:subaccountDescription,,Demo Administration,1,1,,534-C,"[""20210902"",""900351""]",department
cor:subaccountDescription,,Demo Central Bank,1,1,,534-C,"[""20210902"",""900351""]",auxiliary-account
cor:subaccountId,,D02,1,1,,534-C,"[""20210902"",""900351""]",department
cor:subaccountId,,B001,1,1,,534-C,"[""20210902"",""900351""]",auxiliary-account
cor:type,,department,1,1,,534-C,"[""20210902"",""900351""]",department
cor:type,,auxiliary-account,1,1,,534-C,"[""20210902"",""900351""]",auxiliary-account
cor:detailDescription,,Synthetic demo monthly payroll bundle 900351,1,,,534-C,"[""20210902"",""900351""]",
cor:monetaryAmount,iso4217:JPY,607870,1,,,534-C,"[""20210902"",""900351""]",
cor:debitCreditIndicator,,C,1,,,534-C,"[""20210902"",""900351""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,535-D,"[""20210902"",""900351""]",
cor:taxCategory,,00,1,,1,535-D,"[""20210902"",""900351""]",
cor:accountNumber,,6010,1,1,,535-D,"[""20210902"",""900351""]",
cor:accountDescription,,Demo Statutory Welfare,1,1,,535-D,"[""20210902"",""900351""]",
cor:subaccountDescription,,Demo Administration,1,1,,535-D,"[""20210902"",""900351""]",department
cor:subaccountId,,D02,1,1,,535-D,"[""20210902"",""900351""]",department
cor:type,,department,1,1,,535-D,"[""20210902"",""900351""]",department
cor:detailDescription,,Synthetic demo monthly payroll bundle 900351,1,,,535-D,"[""20210902"",""900351""]",
cor:monetaryAmount,iso4217:JPY,72940,1,,,535-D,"[""20210902"",""900351""]",
cor:debitCreditIndicator,,D,1,,,535-D,"[""20210902"",""900351""]",
cor:detailDescription,,Synthetic demo monthly payroll bundle 900351,1,,,535-C,"[""20210902"",""900351""]",
cor:debitCreditIndicator,,C,1,,,535-C,"[""20210902"",""900351""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,536-D,"[""20210902"",""900351""]",
cor:taxCategory,,00,1,,1,536-D,"[""20210902"",""900351""]",
cor:accountNumber,,2110,1,1,,536-D,"[""20210902"",""900351""]",
cor:accountDescription,,Demo Payroll Withholding,1,1,,536-D,"[""20210902"",""900351""]",
cor:subaccountDescription,,Demo Administration,1,1,,536-D,"[""20210902"",""900351""]",department
cor:subaccountId,,D02,1,1,,536-D,"[""20210902"",""900351""]",department
cor:type,,department,1,1,,536-D,"[""20210902"",""900351""]",department
cor:detailDescription,,Synthetic demo monthly payroll bundle 900351,1,,,536-D,"[""20210902"",""900351""]",
cor:monetaryAmount,iso4217:JPY,291790,1,,,536-D,"[""20210902"",""900351""]",
cor:debitCreditIndicator,,D,1,,,536-D,"[""20210902"",""900351""]",
cor:detailDescription,,Synthetic demo monthly payroll bundle 900351,1,,,536-C,"[""20210902"",""900351""]",
cor:debitCreditIndicator,,C,1,,,536-C,"[""20210902"",""900351""]",
cor:entryDatePosted,,2021-09-03,1,,,,"[""20210903"",""900312""]",
cor:entryId,,900312,1,,,,"[""20210903"",""900312""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,537-D,"[""20210903"",""900312""]",
cor:taxCategory,,00,1,,1,537-D,"[""20210903"",""900312""]",
cor:accountNumber,,1200,1,1,,537-D,"[""20210903"",""900312""]",
cor:accountDescription,,Demo Accounts Receivable,1,1,,537-D,"[""20210903"",""900312""]",
cor:subaccountDescription,,Demo Sales,1,1,,537-D,"[""20210903"",""900312""]",department
cor:subaccountDescription,,Demo Customer Grove,1,1,,537-D,"[""20210903"",""900312""]",auxiliary-account
cor:subaccountId,,D01,1,1,,537-D,"[""20210903"",""900312""]",department
cor:subaccountId,,C007,1,1,,537-D,"[""20210903"",""900312""]",auxiliary-account
cor:type,,department,1,1,,537-D,"[""20210903"",""900312""]",department
cor:type,,auxiliary-account,1,1,,537-D,"[""20210903"",""900312""]",auxiliary-account
cor:detailDescription,,Synthetic demo credit sale 900312,1,,,537-D,"[""20210903"",""900312""]",
cor:monetaryAmount,iso4217:JPY,381440,1,,,537-D,"[""20210903"",""900312""]",
cor:debitCreditIndicator,,D,1,,,537-D,"[""20210903"",""900312""]",
cor:amountOfTaxes,iso4217:JPY,34676,1,,1,537-C,"[""20210903"",""900312""]",
cor:taxCategory,,B5,1,,1,537-C,"[""20210903"",""900312""]",
cor:accountNumber,,4000,1,1,,537-C,"[""20210903"",""900312""]",
cor:accountDescription,,Demo Product Sales,1,1,,537-C,"[""20210903"",""900312""]",
cor:subaccountDescription,,Demo Sales,1,1,,537-C,"[""20210903"",""900312""]",department
cor:subaccountDescription,,Demo Customer Grove,1,1,,537-C,"[""20210903"",""900312""]",auxiliary-account
cor:subaccountId,,D01,1,1,,537-C,"[""20210903"",""900312""]",department
cor:subaccountId,,C007,1,1,,537-C,"[""20210903"",""900312""]",auxiliary-account
cor:type,,department,1,1,,537-C,"[""20210903"",""900312""]",department
cor:type,,auxiliary-account,1,1,,537-C,"[""20210903"",""900312""]",auxiliary-account
cor:detailDescription,,Synthetic demo credit sale 900312,1,,,537-C,"[""20210903"",""900312""]",
cor:monetaryAmount,iso4217:JPY,381440,1,,,537-C,"[""20210903"",""900312""]",
cor:debitCreditIndicator,,C,1,,,537-C,"[""20210903"",""900312""]",
cor:entryDatePosted,,2021-09-03,1,,,,"[""20210903"",""900336""]",
cor:entryId,,900336,1,,,,"[""20210903"",""900336""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,538-D,"[""20210903"",""900336""]",
cor:taxCategory,,00,1,,1,538-D,"[""20210903"",""900336""]",
cor:accountNumber,,1100,1,1,,538-D,"[""20210903"",""900336""]",
cor:accountDescription,,Demo Central Ordinary Deposit,1,1,,538-D,"[""20210903"",""900336""]",
cor:subaccountDescription,,Demo Sales,1,1,,538-D,"[""20210903"",""900336""]",department
cor:subaccountDescription,,Demo Central Bank,1,1,,538-D,"[""20210903"",""900336""]",auxiliary-account
cor:subaccountId,,D01,1,1,,538-D,"[""20210903"",""900336""]",department
cor:subaccountId,,B001,1,1,,538-D,"[""20210903"",""900336""]",auxiliary-account
cor:type,,department,1,1,,538-D,"[""20210903"",""900336""]",department
cor:type,,auxiliary-account,1,1,,538-D,"[""20210903"",""900336""]",auxiliary-account
cor:detailDescription,,Synthetic demo mixed sales and receipt 900336,1,,,538-D,"[""20210903"",""900336""]",
cor:monetaryAmount,iso4217:JPY,166240,1,,,538-D,"[""20210903"",""900336""]",
cor:debitCreditIndicator,,D,1,,,538-D,"[""20210903"",""900336""]",
cor:detailDescription,,Synthetic demo mixed sales and receipt 900336,1,,,538-C,"[""20210903"",""900336""]",
cor:debitCreditIndicator,,C,1,,,538-C,"[""20210903"",""900336""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,539-D,"[""20210903"",""900336""]",
cor:taxCategory,,00,1,,1,539-D,"[""20210903"",""900336""]",
cor:accountNumber,,1200,1,1,,539-D,"[""20210903"",""900336""]",
cor:accountDescription,,Demo Accounts Receivable,1,1,,539-D,"[""20210903"",""900336""]",
cor:subaccountDescription,,Demo Sales,1,1,,539-D,"[""20210903"",""900336""]",department
cor:subaccountDescription,,Demo Customer Grove,1,1,,539-D,"[""20210903"",""900336""]",auxiliary-account
cor:subaccountId,,D01,1,1,,539-D,"[""20210903"",""900336""]",department
cor:subaccountId,,C007,1,1,,539-D,"[""20210903"",""900336""]",auxiliary-account
cor:type,,department,1,1,,539-D,"[""20210903"",""900336""]",department
cor:type,,auxiliary-account,1,1,,539-D,"[""20210903"",""900336""]",auxiliary-account
cor:detailDescription,,Synthetic demo mixed sales and receipt 900336,1,,,539-D,"[""20210903"",""900336""]",
cor:monetaryAmount,iso4217:JPY,283080,1,,,539-D,"[""20210903"",""900336""]",
cor:debitCreditIndicator,,D,1,,,539-D,"[""20210903"",""900336""]",
cor:detailDescription,,Synthetic demo mixed sales and receipt 900336,1,,,539-C,"[""20210903"",""900336""]",
cor:debitCreditIndicator,,C,1,,,539-C,"[""20210903"",""900336""]",
cor:detailDescription,,Synthetic demo mixed sales and receipt 900336,1,,,540-D,"[""20210903"",""900336""]",
cor:debitCreditIndicator,,D,1,,,540-D,"[""20210903"",""900336""]",
cor:amountOfTaxes,iso4217:JPY,8169,1,,1,540-C,"[""20210903"",""900336""]",
cor:taxCategory,,B5,1,,1,540-C,"[""20210903"",""900336""]",
cor:accountNumber,,4000,1,1,,540-C,"[""20210903"",""900336""]",
cor:accountDescription,,Demo Product Sales,1,1,,540-C,"[""20210903"",""900336""]",
cor:subaccountDescription,,Demo Sales,1,1,,540-C,"[""20210903"",""900336""]",department
cor:subaccountDescription,,Demo Customer Halo,1,1,,540-C,"[""20210903"",""900336""]",auxiliary-account
cor:subaccountId,,D01,1,1,,540-C,"[""20210903"",""900336""]",department
cor:subaccountId,,C008,1,1,,540-C,"[""20210903"",""900336""]",auxiliary-account
cor:type,,department,1,1,,540-C,"[""20210903"",""900336""]",department
cor:type,,auxiliary-account,1,1,,540-C,"[""20210903"",""900336""]",auxiliary-account
cor:detailDescription,,Synthetic demo mixed sales and receipt 900336,1,,,540-C,"[""20210903"",""900336""]",
cor:monetaryAmount,iso4217:JPY,89860,1,,,540-C,"[""20210903"",""900336""]",
cor:debitCreditIndicator,,C,1,,,540-C,"[""20210903"",""900336""]",
cor:detailDescription,,Synthetic demo mixed sales and receipt 900336,1,,,541-D,"[""20210903"",""900336""]",
cor:debitCreditIndicator,,D,1,,,541-D,"[""20210903"",""900336""]",
cor:amountOfTaxes,iso4217:JPY,32678,1,,1,541-C,"[""20210903"",""900336""]",
cor:taxCategory,,B5,1,,1,541-C,"[""20210903"",""900336""]",
cor:accountNumber,,4010,1,1,,541-C,"[""20210903"",""900336""]",
cor:accountDescription,,Demo Service Revenue,1,1,,541-C,"[""20210903"",""900336""]",
cor:subaccountDescription,,Demo Sales,1,1,,541-C,"[""20210903"",""900336""]",department
cor:subaccountDescription,,Demo Customer Indigo,1,1,,541-C,"[""20210903"",""900336""]",auxiliary-account
cor:subaccountId,,D01,1,1,,541-C,"[""20210903"",""900336""]",department
cor:subaccountId,,C009,1,1,,541-C,"[""20210903"",""900336""]",auxiliary-account
cor:type,,department,1,1,,541-C,"[""20210903"",""900336""]",department
cor:type,,auxiliary-account,1,1,,541-C,"[""20210903"",""900336""]",auxiliary-account
cor:detailDescription,,Synthetic demo mixed sales and receipt 900336,1,,,541-C,"[""20210903"",""900336""]",
cor:monetaryAmount,iso4217:JPY,359460,1,,,541-C,"[""20210903"",""900336""]",
cor:debitCreditIndicator,,C,1,,,541-C,"[""20210903"",""900336""]",
cor:entryDatePosted,,2021-09-03,1,,,,"[""20210903"",""900338""]",
cor:entryId,,900338,1,,,,"[""20210903"",""900338""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,542-D,"[""20210903"",""900338""]",
cor:taxCategory,,00,1,,1,542-D,"[""20210903"",""900338""]",
cor:accountNumber,,2200,1,1,,542-D,"[""20210903"",""900338""]",
cor:accountDescription,,Demo Short-term Loans,1,1,,542-D,"[""20210903"",""900338""]",
cor:subaccountDescription,,Demo Management,1,1,,542-D,"[""20210903"",""900338""]",department
cor:subaccountId,,D06,1,1,,542-D,"[""20210903"",""900338""]",department
cor:type,,department,1,1,,542-D,"[""20210903"",""900338""]",department
cor:detailDescription,,Synthetic demo financing settlement 900338,1,,,542-D,"[""20210903"",""900338""]",
cor:monetaryAmount,iso4217:JPY,123490,1,,,542-D,"[""20210903"",""900338""]",
cor:debitCreditIndicator,,D,1,,,542-D,"[""20210903"",""900338""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,542-C,"[""20210903"",""900338""]",
cor:taxCategory,,00,1,,1,542-C,"[""20210903"",""900338""]",
cor:accountNumber,,1120,1,1,,542-C,"[""20210903"",""900338""]",
cor:accountDescription,,Demo Harbor Ordinary Deposit,1,1,,542-C,"[""20210903"",""900338""]",
cor:subaccountDescription,,Demo Management,1,1,,542-C,"[""20210903"",""900338""]",department
cor:subaccountDescription,,Harbor Demo Bank,1,1,,542-C,"[""20210903"",""900338""]",auxiliary-account
cor:subaccountId,,D06,1,1,,542-C,"[""20210903"",""900338""]",department
cor:subaccountId,,B003,1,1,,542-C,"[""20210903"",""900338""]",auxiliary-account
cor:type,,department,1,1,,542-C,"[""20210903"",""900338""]",department
cor:type,,auxiliary-account,1,1,,542-C,"[""20210903"",""900338""]",auxiliary-account
cor:detailDescription,,Synthetic demo financing settlement 900338,1,,,542-C,"[""20210903"",""900338""]",
cor:monetaryAmount,iso4217:JPY,561320,1,,,542-C,"[""20210903"",""900338""]",
cor:debitCreditIndicator,,C,1,,,542-C,"[""20210903"",""900338""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,543-D,"[""20210903"",""900338""]",
cor:taxCategory,,00,1,,1,543-D,"[""20210903"",""900338""]",
cor:accountNumber,,6070,1,1,,543-D,"[""20210903"",""900338""]",
cor:accountDescription,,Demo Bank Fees,1,1,,543-D,"[""20210903"",""900338""]",
cor:subaccountDescription,,Demo Management,1,1,,543-D,"[""20210903"",""900338""]",department
cor:subaccountDescription,,Harbor Demo Bank,1,1,,543-D,"[""20210903"",""900338""]",auxiliary-account
cor:subaccountId,,D06,1,1,,543-D,"[""20210903"",""900338""]",department
cor:subaccountId,,B003,1,1,,543-D,"[""20210903"",""900338""]",auxiliary-account
cor:type,,department,1,1,,543-D,"[""20210903"",""900338""]",department
cor:type,,auxiliary-account,1,1,,543-D,"[""20210903"",""900338""]",auxiliary-account
cor:detailDescription,,Synthetic demo financing settlement 900338,1,,,543-D,"[""20210903"",""900338""]",
cor:monetaryAmount,iso4217:JPY,179620,1,,,543-D,"[""20210903"",""900338""]",
cor:debitCreditIndicator,,D,1,,,543-D,"[""20210903"",""900338""]",
cor:detailDescription,,Synthetic demo financing settlement 900338,1,,,543-C,"[""20210903"",""900338""]",
cor:debitCreditIndicator,,C,1,,,543-C,"[""20210903"",""900338""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,544-D,"[""20210903"",""900338""]",
cor:taxCategory,,P0,1,,1,544-D,"[""20210903"",""900338""]",
cor:accountNumber,,7000,1,1,,544-D,"[""20210903"",""900338""]",
cor:accountDescription,,Demo Taxes and Dues,1,1,,544-D,"[""20210903"",""900338""]",
cor:subaccountDescription,,Demo Management,1,1,,544-D,"[""20210903"",""900338""]",department
cor:subaccountId,,D06,1,1,,544-D,"[""20210903"",""900338""]",department
cor:type,,department,1,1,,544-D,"[""20210903"",""900338""]",department
cor:detailDescription,,Synthetic demo financing settlement 900338,1,,,544-D,"[""20210903"",""900338""]",
cor:monetaryAmount,iso4217:JPY,258210,1,,,544-D,"[""20210903"",""900338""]",
cor:debitCreditIndicator,,D,1,,,544-D,"[""20210903"",""900338""]",
cor:detailDescription,,Synthetic demo financing settlement 900338,1,,,544-C,"[""20210903"",""900338""]",
cor:debitCreditIndicator,,C,1,,,544-C,"[""20210903"",""900338""]",
cor:entryDatePosted,,2021-09-04,1,,,,"[""20210904"",""900324""]",
cor:entryId,,900324,1,,,,"[""20210904"",""900324""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,545-D,"[""20210904"",""900324""]",
cor:taxCategory,,00,1,,1,545-D,"[""20210904"",""900324""]",
cor:accountNumber,,1100,1,1,,545-D,"[""20210904"",""900324""]",
cor:accountDescription,,Demo Central Ordinary Deposit,1,1,,545-D,"[""20210904"",""900324""]",
cor:subaccountDescription,,Demo Sales,1,1,,545-D,"[""20210904"",""900324""]",department
cor:subaccountDescription,,Demo Central Bank,1,1,,545-D,"[""20210904"",""900324""]",auxiliary-account
cor:subaccountId,,D01,1,1,,545-D,"[""20210904"",""900324""]",department
cor:subaccountId,,B001,1,1,,545-D,"[""20210904"",""900324""]",auxiliary-account
cor:type,,department,1,1,,545-D,"[""20210904"",""900324""]",department
cor:type,,auxiliary-account,1,1,,545-D,"[""20210904"",""900324""]",auxiliary-account
cor:detailDescription,,Synthetic demo customer receipt 900324,1,,,545-D,"[""20210904"",""900324""]",
cor:monetaryAmount,iso4217:JPY,382510,1,,,545-D,"[""20210904"",""900324""]",
cor:debitCreditIndicator,,D,1,,,545-D,"[""20210904"",""900324""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,545-C,"[""20210904"",""900324""]",
cor:taxCategory,,00,1,,1,545-C,"[""20210904"",""900324""]",
cor:accountNumber,,1200,1,1,,545-C,"[""20210904"",""900324""]",
cor:accountDescription,,Demo Accounts Receivable,1,1,,545-C,"[""20210904"",""900324""]",
cor:subaccountDescription,,Demo Sales,1,1,,545-C,"[""20210904"",""900324""]",department
cor:subaccountDescription,,Demo Customer Cobalt,1,1,,545-C,"[""20210904"",""900324""]",auxiliary-account
cor:subaccountId,,D01,1,1,,545-C,"[""20210904"",""900324""]",department
cor:subaccountId,,C003,1,1,,545-C,"[""20210904"",""900324""]",auxiliary-account
cor:type,,department,1,1,,545-C,"[""20210904"",""900324""]",department
cor:type,,auxiliary-account,1,1,,545-C,"[""20210904"",""900324""]",auxiliary-account
cor:detailDescription,,Synthetic demo customer receipt 900324,1,,,545-C,"[""20210904"",""900324""]",
cor:monetaryAmount,iso4217:JPY,382510,1,,,545-C,"[""20210904"",""900324""]",
cor:debitCreditIndicator,,C,1,,,545-C,"[""20210904"",""900324""]",
cor:entryDatePosted,,2021-09-04,1,,,,"[""20210904"",""900340""]",
cor:entryId,,900340,1,,,,"[""20210904"",""900340""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,546-D,"[""20210904"",""900340""]",
cor:taxCategory,,00,1,,1,546-D,"[""20210904"",""900340""]",
cor:accountNumber,,1200,1,1,,546-D,"[""20210904"",""900340""]",
cor:accountDescription,,Demo Accounts Receivable,1,1,,546-D,"[""20210904"",""900340""]",
cor:subaccountDescription,,Demo Sales,1,1,,546-D,"[""20210904"",""900340""]",department
cor:subaccountDescription,,Demo Customer Aurora,1,1,,546-D,"[""20210904"",""900340""]",auxiliary-account
cor:subaccountId,,D01,1,1,,546-D,"[""20210904"",""900340""]",department
cor:subaccountId,,C001,1,1,,546-D,"[""20210904"",""900340""]",auxiliary-account
cor:type,,department,1,1,,546-D,"[""20210904"",""900340""]",department
cor:type,,auxiliary-account,1,1,,546-D,"[""20210904"",""900340""]",auxiliary-account
cor:detailDescription,,Synthetic demo credit sale 900340,1,,,546-D,"[""20210904"",""900340""]",
cor:monetaryAmount,iso4217:JPY,556670,1,,,546-D,"[""20210904"",""900340""]",
cor:debitCreditIndicator,,D,1,,,546-D,"[""20210904"",""900340""]",
cor:amountOfTaxes,iso4217:JPY,50606,1,,1,546-C,"[""20210904"",""900340""]",
cor:taxCategory,,B5,1,,1,546-C,"[""20210904"",""900340""]",
cor:accountNumber,,4010,1,1,,546-C,"[""20210904"",""900340""]",
cor:accountDescription,,Demo Service Revenue,1,1,,546-C,"[""20210904"",""900340""]",
cor:subaccountDescription,,Demo Sales,1,1,,546-C,"[""20210904"",""900340""]",department
cor:subaccountDescription,,Demo Customer Aurora,1,1,,546-C,"[""20210904"",""900340""]",auxiliary-account
cor:subaccountId,,D01,1,1,,546-C,"[""20210904"",""900340""]",department
