concept,unit,value,d_cor_accountingEntries,d_cor_detailAccountIdentifier,d_cor_detailTax,d_cor_entryDetail,d_cor_entryHeader,d_cor_subaccount
cor:entryId,,900158,1,,,,"[""20210601"",""900158""]",
cor:amountOfTaxes,iso4217:JPY,10894,1,,1,222-D,"[""20210601"",""900158""]",
cor:taxCategory,,Q5,1,,1,222-D,"[""20210601"",""900158""]",
cor:accountNumber,,6160,1,1,,222-D,"[""20210601"",""900158""]",
cor:accountDescription,,Demo Shipping,1,1,,222-D,"[""20210601"",""900158""]",
cor:subaccountDescription,,Demo Digital Services,1,1,,222-D,"[""20210601"",""900158""]",department
cor:subaccountDescription,,Demo Vendor Keystone,1,1,,222-D,"[""20210601"",""900158""]",auxiliary-account
cor:subaccountId,,D05,1,1,,222-D,"[""20210601"",""900158""]",department
cor:subaccountId,,V001,1,1,,222-D,"[""20210601"",""900158""]",auxiliary-account
cor:type,,department,1,1,,222-D,"[""20210601"",""900158""]",department
cor:type,,auxiliary-account,1,1,,222-D,"[""20210601"",""900158""]",auxiliary-account
cor:detailDescription,,Synthetic demo operating expense 900158,1,,,222-D,"[""20210601"",""900158""]",
cor:monetaryAmount,iso4217:JPY,119830,1,,,222-D,"[""20210601"",""900158""]",
cor:debitCreditIndicator,,D,1,,,222-D,"[""20210601"",""900158""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,222-C,"[""20210601"",""900158""]",
cor:taxCategory,,00,1,,1,222-C,"[""20210601"",""900158""]",
cor:accountNumber,,1120,1,1,,222-C,"[""20210601"",""900158""]",
cor:accountDescription,,Demo Harbor Ordinary Deposit,1,1,,222-C,"[""20210601"",""900158""]",
cor:subaccountDescription,,Demo Digital Services,1,1,,222-C,"[""20210601"",""900158""]",department
cor:subaccountDescription,,Harbor Demo Bank,1,1,,222-C,"[""20210601"",""900158""]",auxiliary-account
cor:subaccountId,,D05,1,1,,222-C,"[""20210601"",""900158""]",department
cor:subaccountId,,B003,1,1,,222-C,"[""20210601"",""900158""]",auxiliary-account
cor:type,,department,1,1,,222-C,"[""20210601"",""900158""]",department
cor:type,,auxiliary-account,1,1,,222-C,"[""20210601"",""900158""]",auxiliary-account
cor:detailDescription,,Synthetic demo operating expense 900158,1,,,222-C,"[""20210601"",""900158""]",
cor:monetaryAmount,iso4217:JPY,119830,1,,,222-C,"[""20210601"",""900158""]",
cor:debitCreditIndicator,,C,1,,,222-C,"[""20210601"",""900158""]",
cor:entryDatePosted,,2021-06-01,1,,,,"[""20210601"",""900170""]",
cor:entryId,,900170,1,,,,"[""20210601"",""900170""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,223-D,"[""20210601"",""900170""]",
cor:taxCategory,,00,1,,1,223-D,"[""20210601"",""900170""]",
cor:accountNumber,,1200,1,1,,223-D,"[""20210601"",""900170""]",
cor:accountDescription,,Demo Accounts Receivable,1,1,,223-D,"[""20210601"",""900170""]",
cor:subaccountDescription,,Demo Sales,1,1,,223-D,"[""20210601"",""900170""]",department
cor:subaccountDescription,,Demo Customer Aurora,1,1,,223-D,"[""20210601"",""900170""]",auxiliary-account
cor:subaccountId,,D01,1,1,,223-D,"[""20210601"",""900170""]",department
cor:subaccountId,,C001,1,1,,223-D,"[""20210601"",""900170""]",auxiliary-account
cor:type,,department,1,1,,223-D,"[""20210601"",""900170""]",department
cor:type,,auxiliary-account,1,1,,223-D,"[""20210601"",""900170""]",auxiliary-account
cor:detailDescription,,Synthetic demo credit sale 900170,1,,,223-D,"[""20210601"",""900170""]",
cor:monetaryAmount,iso4217:JPY,431450,1,,,223-D,"[""20210601"",""900170""]",
cor:debitCreditIndicator,,D,1,,,223-D,"[""20210601"",""900170""]",
cor:amountOfTaxes,iso4217:JPY,39223,1,,1,223-C,"[""20210601"",""900170""]",
cor:taxCategory,,B5,1,,1,223-C,"[""20210601"",""900170""]",
cor:accountNumber,,4020,1,1,,223-C,"[""20210601"",""900170""]",
cor:accountDescription,,Demo Other Operating Revenue,1,1,,223-C,"[""20210601"",""900170""]",
cor:subaccountDescription,,Demo Sales,1,1,,223-C,"[""20210601"",""900170""]",department
cor:subaccountDescription,,Demo Customer Aurora,1,1,,223-C,"[""20210601"",""900170""]",auxiliary-account
cor:subaccountId,,D01,1,1,,223-C,"[""20210601"",""900170""]",department
cor:subaccountId,,C001,1,1,,223-C,"[""20210601"",""900170""]",auxiliary-account
cor:type,,department,1,1,,223-C,"[""20210601"",""900170""]",department
cor:type,,auxiliary-account,1,1,,223-C,"[""20210601"",""900170""]",auxiliary-account
cor:detailDescription,,Synthetic demo credit sale 900170,1,,,223-C,"[""20210601"",""900170""]",
cor:monetaryAmount,iso4217:JPY,431450,1,,,223-C,"[""20210601"",""900170""]",
cor:debitCreditIndicator,,C,1,,,223-C,"[""20210601"",""900170""]",
cor:entryDatePosted,,2021-06-02,1,,,,"[""20210602"",""900124""]",
cor:entryId,,900124,1,,,,"[""20210602"",""900124""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,224-D,"[""20210602"",""900124""]",
cor:taxCategory,,00,1,,1,224-D,"[""20210602"",""900124""]",
cor:accountNumber,,1110,1,1,,224-D,"[""20210602"",""900124""]",
cor:accountDescription,,Demo North Current Deposit,1,1,,224-D,"[""20210602"",""900124""]",
cor:subaccountDescription,,Demo Sales,1,1,,224-D,"[""20210602"",""900124""]",department
cor:subaccountDescription,,North Demo Bank,1,1,,224-D,"[""20210602"",""900124""]",auxiliary-account
cor:subaccountId,,D01,1,1,,224-D,"[""20210602"",""900124""]",department
cor:subaccountId,,B002,1,1,,224-D,"[""20210602"",""900124""]",auxiliary-account
cor:type,,department,1,1,,224-D,"[""20210602"",""900124""]",department
cor:type,,auxiliary-account,1,1,,224-D,"[""20210602"",""900124""]",auxiliary-account
cor:detailDescription,,Synthetic demo customer receipt 900124,1,,,224-D,"[""20210602"",""900124""]",
cor:monetaryAmount,iso4217:JPY,100030,1,,,224-D,"[""20210602"",""900124""]",
cor:debitCreditIndicator,,D,1,,,224-D,"[""20210602"",""900124""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,224-C,"[""20210602"",""900124""]",
cor:taxCategory,,00,1,,1,224-C,"[""20210602"",""900124""]",
cor:accountNumber,,1200,1,1,,224-C,"[""20210602"",""900124""]",
cor:accountDescription,,Demo Accounts Receivable,1,1,,224-C,"[""20210602"",""900124""]",
cor:subaccountDescription,,Demo Sales,1,1,,224-C,"[""20210602"",""900124""]",department
cor:subaccountDescription,,Demo Customer Cobalt,1,1,,224-C,"[""20210602"",""900124""]",auxiliary-account
cor:subaccountId,,D01,1,1,,224-C,"[""20210602"",""900124""]",department
cor:subaccountId,,C003,1,1,,224-C,"[""20210602"",""900124""]",auxiliary-account
cor:type,,department,1,1,,224-C,"[""20210602"",""900124""]",department
cor:type,,auxiliary-account,1,1,,224-C,"[""20210602"",""900124""]",auxiliary-account
cor:detailDescription,,Synthetic demo customer receipt 900124,1,,,224-C,"[""20210602"",""900124""]",
cor:monetaryAmount,iso4217:JPY,100030,1,,,224-C,"[""20210602"",""900124""]",
cor:debitCreditIndicator,,C,1,,,224-C,"[""20210602"",""900124""]",
cor:entryDatePosted,,2021-06-02,1,,,,"[""20210602"",""900133""]",
cor:entryId,,900133,1,,,,"[""20210602"",""900133""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,225-D,"[""20210602"",""900133""]",
cor:taxCategory,,00,1,,1,225-D,"[""20210602"",""900133""]",
cor:accountNumber,,1110,1,1,,225-D,"[""20210602"",""900133""]",
cor:accountDescription,,Demo North Current Deposit,1,1,,225-D,"[""20210602"",""900133""]",
cor:subaccountDescription,,Demo Sales,1,1,,225-D,"[""20210602"",""900133""]",department
cor:subaccountDescription,,North Demo Bank,1,1,,225-D,"[""20210602"",""900133""]",auxiliary-account
cor:subaccountId,,D01,1,1,,225-D,"[""20210602"",""900133""]",department
cor:subaccountId,,B002,1,1,,225-D,"[""20210602"",""900133""]",auxiliary-account
cor:type,,department,1,1,,225-D,"[""20210602"",""900133""]",department
cor:type,,auxiliary-account,1,1,,225-D,"[""20210602"",""900133""]",auxiliary-account
cor:detailDescription,,Synthetic demo customer receipt 900133,1,,,225-D,"[""20210602"",""900133""]",
cor:monetaryAmount,iso4217:JPY,211410,1,,,225-D,"[""20210602"",""900133""]",
cor:debitCreditIndicator,,D,1,,,225-D,"[""20210602"",""900133""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,225-C,"[""20210602"",""900133""]",
cor:taxCategory,,00,1,,1,225-C,"[""20210602"",""900133""]",
cor:accountNumber,,1200,1,1,,225-C,"[""20210602"",""900133""]",
cor:accountDescription,,Demo Accounts Receivable,1,1,,225-C,"[""20210602"",""900133""]",
cor:subaccountDescription,,Demo Sales,1,1,,225-C,"[""20210602"",""900133""]",department
cor:subaccountDescription,,Demo Customer Juniper,1,1,,225-C,"[""20210602"",""900133""]",auxiliary-account
cor:subaccountId,,D01,1,1,,225-C,"[""20210602"",""900133""]",department
cor:subaccountId,,C010,1,1,,225-C,"[""20210602"",""900133""]",auxiliary-account
cor:type,,department,1,1,,225-C,"[""20210602"",""900133""]",department
cor:type,,auxiliary-account,1,1,,225-C,"[""20210602"",""900133""]",auxiliary-account
cor:detailDescription,,Synthetic demo customer receipt 900133,1,,,225-C,"[""20210602"",""900133""]",
cor:monetaryAmount,iso4217:JPY,211410,1,,,225-C,"[""20210602"",""900133""]",
cor:debitCreditIndicator,,C,1,,,225-C,"[""20210602"",""900133""]",
cor:entryDatePosted,,2021-06-02,1,,,,"[""20210602"",""900167""]",
cor:entryId,,900167,1,,,,"[""20210602"",""900167""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,226-D,"[""20210602"",""900167""]",
cor:taxCategory,,00,1,,1,226-D,"[""20210602"",""900167""]",
cor:accountNumber,,2000,1,1,,226-D,"[""20210602"",""900167""]",
cor:accountDescription,,Demo Accounts Payable,1,1,,226-D,"[""20210602"",""900167""]",
cor:subaccountDescription,,Demo Logistics,1,1,,226-D,"[""20210602"",""900167""]",department
cor:subaccountDescription,,Demo Vendor Prairie,1,1,,226-D,"[""20210602"",""900167""]",auxiliary-account
cor:subaccountId,,D04,1,1,,226-D,"[""20210602"",""900167""]",department
cor:subaccountId,,V006,1,1,,226-D,"[""20210602"",""900167""]",auxiliary-account
cor:type,,department,1,1,,226-D,"[""20210602"",""900167""]",department
cor:type,,auxiliary-account,1,1,,226-D,"[""20210602"",""900167""]",auxiliary-account
cor:detailDescription,,Synthetic demo vendor settlement 900167,1,,,226-D,"[""20210602"",""900167""]",
cor:monetaryAmount,iso4217:JPY,98770,1,,,226-D,"[""20210602"",""900167""]",
cor:debitCreditIndicator,,D,1,,,226-D,"[""20210602"",""900167""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,226-C,"[""20210602"",""900167""]",
cor:taxCategory,,00,1,,1,226-C,"[""20210602"",""900167""]",
cor:accountNumber,,1120,1,1,,226-C,"[""20210602"",""900167""]",
cor:accountDescription,,Demo Harbor Ordinary Deposit,1,1,,226-C,"[""20210602"",""900167""]",
cor:subaccountDescription,,Demo Logistics,1,1,,226-C,"[""20210602"",""900167""]",department
cor:subaccountDescription,,Harbor Demo Bank,1,1,,226-C,"[""20210602"",""900167""]",auxiliary-account
cor:subaccountId,,D04,1,1,,226-C,"[""20210602"",""900167""]",department
cor:subaccountId,,B003,1,1,,226-C,"[""20210602"",""900167""]",auxiliary-account
cor:type,,department,1,1,,226-C,"[""20210602"",""900167""]",department
cor:type,,auxiliary-account,1,1,,226-C,"[""20210602"",""900167""]",auxiliary-account
cor:detailDescription,,Synthetic demo vendor settlement 900167,1,,,226-C,"[""20210602"",""900167""]",
cor:monetaryAmount,iso4217:JPY,98770,1,,,226-C,"[""20210602"",""900167""]",
cor:debitCreditIndicator,,C,1,,,226-C,"[""20210602"",""900167""]",
cor:entryDatePosted,,2021-06-02,1,,,,"[""20210602"",""900169""]",
cor:entryId,,900169,1,,,,"[""20210602"",""900169""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,227-D,"[""20210602"",""900169""]",
cor:taxCategory,,00,1,,1,227-D,"[""20210602"",""900169""]",
cor:accountNumber,,1110,1,1,,227-D,"[""20210602"",""900169""]",
cor:accountDescription,,Demo North Current Deposit,1,1,,227-D,"[""20210602"",""900169""]",
cor:subaccountDescription,,Demo Sales,1,1,,227-D,"[""20210602"",""900169""]",department
cor:subaccountDescription,,North Demo Bank,1,1,,227-D,"[""20210602"",""900169""]",auxiliary-account
cor:subaccountId,,D01,1,1,,227-D,"[""20210602"",""900169""]",department
cor:subaccountId,,B002,1,1,,227-D,"[""20210602"",""900169""]",auxiliary-account
cor:type,,department,1,1,,227-D,"[""20210602"",""900169""]",department
cor:type,,auxiliary-account,1,1,,227-D,"[""20210602"",""900169""]",auxiliary-account
cor:detailDescription,,Synthetic demo combined customer receipt 900169,1,,,227-D,"[""20210602"",""900169""]",
cor:monetaryAmount,iso4217:JPY,307700,1,,,227-D,"[""20210602"",""900169""]",
cor:debitCreditIndicator,,D,1,,,227-D,"[""20210602"",""900169""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,227-C,"[""20210602"",""900169""]",
cor:taxCategory,,00,1,,1,227-C,"[""20210602"",""900169""]",
cor:accountNumber,,1200,1,1,,227-C,"[""20210602"",""900169""]",
cor:accountDescription,,Demo Accounts Receivable,1,1,,227-C,"[""20210602"",""900169""]",
cor:subaccountDescription,,Demo Sales,1,1,,227-C,"[""20210602"",""900169""]",department
cor:subaccountDescription,,Demo Customer Juniper,1,1,,227-C,"[""20210602"",""900169""]",auxiliary-account
cor:subaccountId,,D01,1,1,,227-C,"[""20210602"",""900169""]",department
cor:subaccountId,,C010,1,1,,227-C,"[""20210602"",""900169""]",auxiliary-account
cor:type,,department,1,1,,227-C,"[""20210602"",""900169""]",department
cor:type,,auxiliary-account,1,1,,227-C,"[""20210602"",""900169""]",auxiliary-account
cor:detailDescription,,Synthetic demo combined customer receipt 900169,1,,,227-C,"[""20210602"",""900169""]",
cor:monetaryAmount,iso4217:JPY,153850,1,,,227-C,"[""20210602"",""900169""]",
cor:debitCreditIndicator,,C,1,,,227-C,"[""20210602"",""900169""]",
cor:detailDescription,,Synthetic demo combined customer receipt 900169,1,,,228-D,"[""20210602"",""900169""]",
cor:debitCreditIndicator,,D,1,,,228-D,"[""20210602"",""900169""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,228-C,"[""20210602"",""900169""]",
cor:taxCategory,,00,1,,1,228-C,"[""20210602"",""900169""]",
cor:accountNumber,,1200,1,1,,228-C,"[""20210602"",""900169""]",
cor:accountDescription,,Demo Accounts Receivable,1,1,,228-C,"[""20210602"",""900169""]",
cor:subaccountDescription,,Demo Sales,1,1,,228-C,"[""20210602"",""900169""]",department
cor:subaccountDescription,,Demo Customer Aurora,1,1,,228-C,"[""20210602"",""900169""]",auxiliary-account
cor:subaccountId,,D01,1,1,,228-C,"[""20210602"",""900169""]",department
cor:subaccountId,,C001,1,1,,228-C,"[""20210602"",""900169""]",auxiliary-account
cor:type,,department,1,1,,228-C,"[""20210602"",""900169""]",department
cor:type,,auxiliary-account,1,1,,228-C,"[""20210602"",""900169""]",auxiliary-account
cor:detailDescription,,Synthetic demo combined customer receipt 900169,1,,,228-C,"[""20210602"",""900169""]",
cor:monetaryAmount,iso4217:JPY,12300,1,,,228-C,"[""20210602"",""900169""]",
cor:debitCreditIndicator,,C,1,,,228-C,"[""20210602"",""900169""]",
cor:detailDescription,,Synthetic demo combined customer receipt 900169,1,,,229-D,"[""20210602"",""900169""]",
cor:debitCreditIndicator,,D,1,,,229-D,"[""20210602"",""900169""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,229-C,"[""20210602"",""900169""]",
cor:taxCategory,,00,1,,1,229-C,"[""20210602"",""900169""]",
cor:accountNumber,,1200,1,1,,229-C,"[""20210602"",""900169""]",
cor:accountDescription,,Demo Accounts Receivable,1,1,,229-C,"[""20210602"",""900169""]",
cor:subaccountDescription,,Demo Sales,1,1,,229-C,"[""20210602"",""900169""]",department
cor:subaccountDescription,,Demo Customer Birch,1,1,,229-C,"[""20210602"",""900169""]",auxiliary-account
cor:subaccountId,,D01,1,1,,229-C,"[""20210602"",""900169""]",department
cor:subaccountId,,C002,1,1,,229-C,"[""20210602"",""900169""]",auxiliary-account
cor:type,,department,1,1,,229-C,"[""20210602"",""900169""]",department
cor:type,,auxiliary-account,1,1,,229-C,"[""20210602"",""900169""]",auxiliary-account
cor:detailDescription,,Synthetic demo combined customer receipt 900169,1,,,229-C,"[""20210602"",""900169""]",
cor:monetaryAmount,iso4217:JPY,141550,1,,,229-C,"[""20210602"",""900169""]",
cor:debitCreditIndicator,,C,1,,,229-C,"[""20210602"",""900169""]",
cor:entryDatePosted,,2021-06-03,1,,,,"[""20210603"",""900154""]",
cor:entryId,,900154,1,,,,"[""20210603"",""900154""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,230-D,"[""20210603"",""900154""]",
cor:taxCategory,,00,1,,1,230-D,"[""20210603"",""900154""]",
cor:accountNumber,,1110,1,1,,230-D,"[""20210603"",""900154""]",
cor:accountDescription,,Demo North Current Deposit,1,1,,230-D,"[""20210603"",""900154""]",
cor:subaccountDescription,,Demo Sales,1,1,,230-D,"[""20210603"",""900154""]",department
cor:subaccountDescription,,North Demo Bank,1,1,,230-D,"[""20210603"",""900154""]",auxiliary-account
cor:subaccountId,,D01,1,1,,230-D,"[""20210603"",""900154""]",department
cor:subaccountId,,B002,1,1,,230-D,"[""20210603"",""900154""]",auxiliary-account
cor:type,,department,1,1,,230-D,"[""20210603"",""900154""]",department
cor:type,,auxiliary-account,1,1,,230-D,"[""20210603"",""900154""]",auxiliary-account
cor:detailDescription,,Synthetic demo customer receipt 900154,1,,,230-D,"[""20210603"",""900154""]",
cor:monetaryAmount,iso4217:JPY,126120,1,,,230-D,"[""20210603"",""900154""]",
cor:debitCreditIndicator,,D,1,,,230-D,"[""20210603"",""900154""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,230-C,"[""20210603"",""900154""]",
cor:taxCategory,,00,1,,1,230-C,"[""20210603"",""900154""]",
cor:accountNumber,,1200,1,1,,230-C,"[""20210603"",""900154""]",
cor:accountDescription,,Demo Accounts Receivable,1,1,,230-C,"[""20210603"",""900154""]",
cor:subaccountDescription,,Demo Sales,1,1,,230-C,"[""20210603"",""900154""]",department
cor:subaccountDescription,,Demo Customer Cobalt,1,1,,230-C,"[""20210603"",""900154""]",auxiliary-account
cor:subaccountId,,D01,1,1,,230-C,"[""20210603"",""900154""]",department
cor:subaccountId,,C003,1,1,,230-C,"[""20210603"",""900154""]",auxiliary-account
cor:type,,department,1,1,,230-C,"[""20210603"",""900154""]",department
cor:type,,auxiliary-account,1,1,,230-C,"[""20210603"",""900154""]",auxiliary-account
cor:detailDescription,,Synthetic demo customer receipt 900154,1,,,230-C,"[""20210603"",""900154""]",
cor:monetaryAmount,iso4217:JPY,126120,1,,,230-C,"[""20210603"",""900154""]",
cor:debitCreditIndicator,,C,1,,,230-C,"[""20210603"",""900154""]",
cor:entryDatePosted,,2021-06-04,1,,,,"[""20210604"",""900128""]",
cor:entryId,,900128,1,,,,"[""20210604"",""900128""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,231-D,"[""20210604"",""900128""]",
cor:taxCategory,,00,1,,1,231-D,"[""20210604"",""900128""]",
cor:accountNumber,,1120,1,1,,231-D,"[""20210604"",""900128""]",
cor:accountDescription,,Demo Harbor Ordinary Deposit,1,1,,231-D,"[""20210604"",""900128""]",
cor:subaccountDescription,,Demo Sales,1,1,,231-D,"[""20210604"",""900128""]",department
cor:subaccountDescription,,Harbor Demo Bank,1,1,,231-D,"[""20210604"",""900128""]",auxiliary-account
cor:subaccountId,,D01,1,1,,231-D,"[""20210604"",""900128""]",department
cor:subaccountId,,B003,1,1,,231-D,"[""20210604"",""900128""]",auxiliary-account
cor:type,,department,1,1,,231-D,"[""20210604"",""900128""]",department
cor:type,,auxiliary-account,1,1,,231-D,"[""20210604"",""900128""]",auxiliary-account
cor:detailDescription,,Synthetic demo mixed sales and receipt 900128,1,,,231-D,"[""20210604"",""900128""]",
cor:monetaryAmount,iso4217:JPY,67510,1,,,231-D,"[""20210604"",""900128""]",
cor:debitCreditIndicator,,D,1,,,231-D,"[""20210604"",""900128""]",
cor:detailDescription,,Synthetic demo mixed sales and receipt 900128,1,,,231-C,"[""20210604"",""900128""]",
cor:debitCreditIndicator,,C,1,,,231-C,"[""20210604"",""900128""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,232-D,"[""20210604"",""900128""]",
cor:taxCategory,,00,1,,1,232-D,"[""20210604"",""900128""]",
cor:accountNumber,,1200,1,1,,232-D,"[""20210604"",""900128""]",
cor:accountDescription,,Demo Accounts Receivable,1,1,,232-D,"[""20210604"",""900128""]",
cor:subaccountDescription,,Demo Sales,1,1,,232-D,"[""20210604"",""900128""]",department
cor:subaccountDescription,,Demo Customer Indigo,1,1,,232-D,"[""20210604"",""900128""]",auxiliary-account
cor:subaccountId,,D01,1,1,,232-D,"[""20210604"",""900128""]",department
cor:subaccountId,,C009,1,1,,232-D,"[""20210604"",""900128""]",auxiliary-account
cor:type,,department,1,1,,232-D,"[""20210604"",""900128""]",department
cor:type,,auxiliary-account,1,1,,232-D,"[""20210604"",""900128""]",auxiliary-account
cor:detailDescription,,Synthetic demo mixed sales and receipt 900128,1,,,232-D,"[""20210604"",""900128""]",
cor:monetaryAmount,iso4217:JPY,131050,1,,,232-D,"[""20210604"",""900128""]",
cor:debitCreditIndicator,,D,1,,,232-D,"[""20210604"",""900128""]",
cor:detailDescription,,Synthetic demo mixed sales and receipt 900128,1,,,232-C,"[""20210604"",""900128""]",
cor:debitCreditIndicator,,C,1,,,232-C,"[""20210604"",""900128""]",
cor:detailDescription,,Synthetic demo mixed sales and receipt 900128,1,,,233-D,"[""20210604"",""900128""]",
cor:debitCreditIndicator,,D,1,,,233-D,"[""20210604"",""900128""]",
cor:amountOfTaxes,iso4217:JPY,12094,1,,1,233-C,"[""20210604"",""900128""]",
cor:taxCategory,,B5,1,,1,233-C,"[""20210604"",""900128""]",
cor:accountNumber,,4000,1,1,,233-C,"[""20210604"",""900128""]",
cor:accountDescription,,Demo Product Sales,1,1,,233-C,"[""20210604"",""900128""]",
cor:subaccountDescription,,Demo Sales,1,1,,233-C,"[""20210604"",""900128""]",department
cor:subaccountDescription,,Demo Customer Juniper,1,1,,233-C,"[""20210604"",""900128""]",auxiliary-account
cor:subaccountId,,D01,1,1,,233-C,"[""20210604"",""900128""]",department
cor:subaccountId,,C010,1,1,,233-C,"[""20210604"",""900128""]",auxiliary-account
cor:type,,department,1,1,,233-C,"[""20210604"",""900128""]",department
cor:type,,auxiliary-account,1,1,,233-C,"[""20210604"",""900128""]",auxiliary-account
cor:detailDescription,,Synthetic demo mixed sales and receipt 900128,1,,,233-C,"[""20210604"",""900128""]",
cor:monetaryAmount,iso4217:JPY,133030,1,,,233-C,"[""20210604"",""900128""]",
cor:debitCreditIndicator,,C,1,,,233-C,"[""20210604"",""900128""]",
cor:detailDescription,,Synthetic demo mixed sales and receipt 900128,1,,,234-D,"[""20210604"",""900128""]",
cor:debitCreditIndicator,,D,1,,,234-D,"[""20210604"",""900128""]",
cor:amountOfTaxes,iso4217:JPY,5957,1,,1,234-C,"[""20210604"",""900128""]",
cor:taxCategory,,B5,1,,1,234-C,"[""20210604"",""900128""]",
cor:accountNumber,,4010,1,1,,234-C,"[""20210604"",""900128""]",
cor:accountDescription,,Demo Service Revenue,1,1,,234-C,"[""20210604"",""900128""]",
cor:subaccountDescription,,Demo Sales,1,1,,234-C,"[""20210604"",""900128""]",department
cor:subaccountDescription,,Demo Customer Aurora,1,1,,234-C,"[""20210604"",""900128""]",auxiliary-account
cor:subaccountId,,D01,1,1,,234-C,"[""20210604"",""900128""]",department
cor:subaccountId,,C001,1,1,,234-C,"[""20210604"",""900128""]",auxiliary-account
cor:type,,department,1,1,,234-C,"[""20210604"",""900128""]",department
cor:type,,auxiliary-account,1,1,,234-C,"[""20210604"",""900128""]",auxiliary-account
cor:detailDescription,,Synthetic demo mixed sales and receipt 900128,1,,,234-C,"[""20210604"",""900128""]",
cor:monetaryAmount,iso4217:JPY,65530,1,,,234-C,"[""20210604"",""900128""]",
cor:debitCreditIndicator,,C,1,,,234-C,"[""20210604"",""900128""]",
cor:entryDatePosted,,2021-06-05,1,,,,"[""20210605"",""900146""]",
cor:entryId,,900146,1,,,,"[""20210605"",""900146""]",
cor:amountOfTaxes,iso4217:JPY,29202,1,,1,235-D,"[""20210605"",""900146""]",
cor:taxCategory,,Q5,1,,1,235-D,"[""20210605"",""900146""]",
cor:accountNumber,,5020,1,1,,235-D,"[""20210605"",""900146""]",
cor:accountDescription,,Demo Inventory Adjustment,1,1,,235-D,"[""20210605"",""900146""]",
cor:subaccountDescription,,Demo Logistics,1,1,,235-D,"[""20210605"",""900146""]",department
cor:subaccountDescription,,Demo Vendor Keystone,1,1,,235-D,"[""20210605"",""900146""]",auxiliary-account
