20210405,255,,,,020,東京支店,741,支払手数料,,,Q5,,472,42,,000,共通部門,152,売掛金,26,若松販売株式会社,00,,472,0,4月5日伝票No191若松販売株式会社,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210405,256,,,,000,共通部門,131,普通預金,30,GHI銀行 名古屋,00,,2171384,0,,000,共通部門,152,売掛金,27,晴海物産株式会社,00,,2171384,0,4月5日伝票No192晴海物産株式会社,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210405,256,,,,030,名古屋支店,741,支払手数料,,,Q5,,735,66,,000,共通部門,152,売掛金,27,晴海物産株式会社,00,,735,0,4月5日伝票No192晴海物産株式会社,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210406,10,,,,010,札幌営業所,740,車両費,,,Q5,,4224,384,,000,共通部門,111,現金,,,00,,4224,0,ガソリン代,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210406,42,,,,020,東京支店,733,交際接待費,,,Q5,,4650,422,,000,共通部門,111,現金,,,00,,4650,0,昼食代 架空店舗036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210406,84,,,,030,名古屋支店,727,通信費,,,Q5,,70000,6363,,000,共通部門,111,現金,,,00,,70000,0,切手代,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210406,106,,,,040,大阪支店,733,交際接待費,,,Q5,,5372,488,,000,共通部門,111,現金,,,00,,36020,0,食事代 架空店舗045 2名,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210406,106,,,,040,大阪支店,733,交際接待費,,,Q5,,30648,2786,,,,,,,,,,,,飲食代 架空店舗022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210406,110,,,,040,大阪支店,726,旅費交通費,,,Q5,,2290,208,,000,共通部門,111,現金,,,00,,2290,0,タクシー代,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210406,123,,,,040,大阪支店,727,通信費,,,Q5,,40000,3636,,000,共通部門,111,現金,,,00,,40000,0,切手代,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210406,124,,,,040,大阪支店,738,租税公課,,,00,,6000,0,,000,共通部門,111,現金,,,00,,6000,0,収入印紙,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210406,147,,,,050,九州営業所,740,車両費,,,Q5,,5126,466,,000,共通部門,322,未払金,,,00,,5126,0,ガソリン代,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210406,156,,,,050,九州営業所,726,旅費交通費,,,Q5,,7500,681,,000,共通部門,111,現金,,,00,,7500,0,出張旅費,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210406,236,,,,020,東京支店,733,交際接待費,,,Q5,,26500,2409,,000,共通部門,111,現金,,,00,,26500,0,ゴルフプレー代2名,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210406,305,,,,000,共通部門,131,普通預金,40,JKL銀行 梅田,00,,1000000,0,,000,共通部門,131,普通預金,20,ABC銀行 本店,00,,1000000,0,資金移動,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210407,20,,,,010,札幌営業所,726,旅費交通費,,,Q5,,39000,3545,,000,共通部門,111,現金,,,00,,39000,0,旅費,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210407,21,,,,010,札幌営業所,726,旅費交通費,,,Q5,,69500,6318,,000,共通部門,111,現金,,,00,,69500,0,架空鉄道会社A代,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210407,22,,,,010,札幌営業所,726,旅費交通費,,,Q5,,50000,4545,,000,共通部門,111,現金,,,00,,50000,0,旅費,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210407,43,,,,020,東京支店,733,交際接待費,,,Q5,,6630,602,,000,共通部門,111,現金,,,00,,6630,0,手土産代 星川商事株式会社,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210407,56,,,,020,東京支店,726,旅費交通費,,,Q5,,21500,1954,,000,共通部門,111,現金,,,00,,21500,0,旅費,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210407,57,,,,020,東京支店,726,旅費交通費,,,Q5,,97800,8890,,000,共通部門,111,現金,,,00,,97800,0,架空鉄道会社A代,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210407,58,,,,020,東京支店,726,旅費交通費,,,Q5,,70000,6363,,000,共通部門,111,現金,,,00,,70000,0,旅費,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210407,69,,,,020,東京支店,791,雑費,,,Q5,,1332,121,,000,共通部門,111,現金,,,00,,4171,0,お茶代,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210407,69,,,,020,東京支店,791,雑費,,,Q5,,2839,258,,,,,,,,,,,,コーヒー代,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210407,102,,,,040,大阪支店,733,交際接待費,,,Q5,,1050,95,,000,共通部門,111,現金,,,00,,1050,0,手土産代 架空店舗089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210408,50,,,,020,東京支店,740,車両費,,,Q5,,1200,109,,000,共通部門,111,現金,,,00,,1200,0,高速代,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210408,143,,,,040,大阪支店,740,車両費,,,Q5,,7135,648,,000,共通部門,111,現金,,,00,,7135,0,ガソリン代,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210410,33,,,,010,札幌営業所,747,地代家賃,,,Q5,,320000,29090,,000,共通部門,131,普通預金,10,DEF銀行 駅前,00,,320000,0,家賃支払い,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210410,33,,,,010,札幌営業所,727,通信費,,,Q5,,164130,14920,,000,共通部門,131,普通預金,10,DEF銀行 駅前,00,,164130,0,電話代,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210410,85,,,,030,名古屋支店,727,通信費,,,Q5,,129188,11744,,000,共通部門,131,普通預金,30,GHI銀行 名古屋,00,,129188,0,電話代,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210410,112,,,,040,大阪支店,727,通信費,,,Q5,,246816,22437,,000,共通部門,131,普通預金,40,JKL銀行 梅田,00,,246816,0,電話代,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210410,129,,,,030,名古屋支店,747,地代家賃,,,Q5,,399000,36272,,000,共通部門,131,普通預金,30,GHI銀行 名古屋,00,,399000,0,家賃支払い,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210410,149,,,,030,名古屋支店,733,交際接待費,,,Q5,,5760,523,,000,共通部門,111,現金,,,00,,5760,0,食事代 架空店舗002 4名,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210410,157,,,,050,九州営業所,726,旅費交通費,,,Q5,,22200,2018,,000,共通部門,131,普通預金,50,MNO銀行 北九州,00,,22200,0,航空券代,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210410,162,,,,020,東京支店,734,会議費,,,Q5,,24995,2272,,000,共通部門,111,現金,,,00,,24995,0,会議　食事代,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210410,167,,,,050,九州営業所,747,地代家賃,,,Q5,,630000,57272,,000,共通部門,131,普通預金,50,MNO銀行 北九州,00,,630000,0,家賃支払い,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210410,167,,,,050,九州営業所,727,通信費,,,Q5,,166012,15092,,000,共通部門,131,普通預金,50,MNO銀行 北九州,00,,166012,0,電話代,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210410,168,,,,050,九州営業所,791,雑費,,,Q5,,6000,545,,000,共通部門,322,未払金,,,00,,48858,0,有線,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210410,168,,,,050,九州営業所,791,雑費,,,Q5,,42858,3896,,,,,,,,,,,,警備料,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210410,231,,,,000,共通部門,326,預り金,3,源泉税,00,,224870,0,,000,共通部門,131,普通預金,20,ABC銀行 本店,00,,692570,0,源泉税支払,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210410,231,,,,000,共通部門,326,預り金,2,住民税,00,,467700,0,,,,,,,,,,,,住民税支払,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210410,232,,,,020,東京支店,747,地代家賃,,,Q5,,1260000,114545,,000,共通部門,131,普通預金,20,ABC銀行 本店,00,,1260000,0,家賃支払,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210410,233,,,,040,大阪支店,747,地代家賃,,,Q5,,840000,76363,,000,共通部門,131,普通預金,40,JKL銀行 梅田,00,,840000,0,家賃支払,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210410,234,,,,010,札幌営業所,791,雑費,,,Q5,,5000,454,,000,共通部門,322,未払金,,,00,,39286,0,有線,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210410,234,,,,010,札幌営業所,791,雑費,,,Q5,,34286,3116,,,,,,,,,,,,警備料,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210410,248,,,,030,名古屋支店,726,旅費交通費,,,Q5,,10450,950,,000,共通部門,111,現金,,,00,,10450,0,旅費,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210410,257,,,,000,共通部門,131,普通預金,30,GHI銀行 名古屋,00,,1428451,0,,000,共通部門,152,売掛金,19,株式会社南風商会,00,,1428451,0,4月10日伝票No193株式会社南風商会,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210410,257,,,,030,名古屋支店,741,支払手数料,,,Q5,,735,66,,000,共通部門,152,売掛金,19,株式会社南風商会,00,,735,0,4月10日伝票No193株式会社南風商会,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210410,258,,,,000,共通部門,150,受取手形,,,00,,7862107,0,,000,共通部門,152,売掛金,28,株式会社青葉百貨店,00,,7862107,0,4月10日伝票No194株式会社青葉百貨店 | 売上伝票=202103分未収録;手形番号=R20210410-258-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210410,259,,,,000,共通部門,312,買掛金,3,青凪商事株式会社,00,,1961954,0,,000,共通部門,152,売掛金,3,青凪商事株式会社,00,,1961954,0,4月10日伝票No472青凪商事株式会社,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210410,260,,,,000,共通部門,131,普通預金,20,ABC銀行 本店,00,,18417920,0,,000,共通部門,152,売掛金,14,株式会社花咲商事,00,,18417920,0,4月10日伝票No494株式会社花咲商事東京本社,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210410,260,,,,020,東京支店,741,支払手数料,,,Q5,,840,76,,000,共通部門,152,売掛金,14,株式会社花咲商事,00,,840,0,4月10日伝票No494株式会社花咲商事東京本社,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210410,261,,,,000,共通部門,312,買掛金,3,青凪商事株式会社,00,,7368349,0,,000,共通部門,301,支払手形,,,00,,7368349,0,4月10日伝票No271青凪商事株式会社,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210410,262,,,,000,共通部門,312,買掛金,8,株式会社白樺商事,00,,402696,0,,000,共通部門,131,普通預金,20,ABC銀行 本店,00,,402696,0,4月10日伝票No273株式会社白樺商事,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210410,298,,,,000,共通部門,301,支払手形,,,00,,7322934,0,,000,共通部門,121,当座預金,1,ABC銀行,00,,7322934,0,手形期日落日 青凪商事株式会社,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210411,73,,,,020,東京支店,733,交際接待費,,,Q5,,26530,2411,,000,共通部門,111,現金,,,00,,26530,0,飲食代 架空店舗078 6名,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210411,74,,,,020,東京支店,733,交際接待費,,,Q5,,39000,3545,,000,共通部門,111,現金,,,00,,39000,0,飲食代 架空店舗025 6名,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210411,229,,,,000,共通部門,121,当座預金,1,ABC銀行,00,,9000000,0,,000,共通部門,131,普通預金,20,ABC銀行 本店,00,,9000000,0,資金移動,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210411,229,,,,000,共通部門,111,現金,,,00,,2000000,0,,000,共通部門,131,普通預金,20,ABC銀行 本店,00,,2000000,0,引き出し,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210412,155,,,,050,九州営業所,740,車両費,,,Q5,,4500,409,,000,共通部門,111,現金,,,00,,5072,0,ガソリン代,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210412,155,,,,050,九州営業所,740,車両費,,,Q5,,572,52,,,,,,,,,,,,駐車代,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210412,249,,,,030,名古屋支店,726,旅費交通費,,,Q5,,10286,935,,000,共通部門,111,現金,,,00,,15048,0,旅費,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210412,249,,,,030,名古屋支店,726,旅費交通費,,,Q5,,4762,432,,,,,,,,,,,,タクシー代,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210412,311,,,,010,札幌営業所,740,車両費,,,Q5,,74000,6727,,000,共通部門,111,現金,,,00,,74000,0,タイヤ交換,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210413,11,,,,010,札幌営業所,740,車両費,,,Q5,,3210,291,,000,共通部門,111,現金,,,00,,3210,0,ガソリン代,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210413,17,,,,010,札幌営業所,740,車両費,,,Q5,,351,31,,000,共通部門,111,現金,,,00,,1113,0,ウォッシャー液,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210413,17,,,,010,札幌営業所,740,車両費,,,Q5,,762,69,,,,,,,,,,,,駐車代,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210413,144,,,,040,大阪支店,740,車両費,,,Q5,,572,52,,000,共通部門,111,現金,,,00,,8691,0,ウォッシャー液代,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210413,144,,,,040,大阪支店,740,車両費,,,Q5,,2286,207,,,,,,,,,,,,高速代,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210413,144,,,,040,大阪支店,740,車両費,,,Q5,,5833,530,,,,,,,,,,,,ガソリン代,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210413,150,,,,050,九州営業所,733,交際接待費,,,Q5,,14000,1272,,000,共通部門,111,現金,,,00,,14000,0,ゴルフプレー代,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210413,158,,,,040,大阪支店,726,旅費交通費,,,Q5,,15000,1363,,000,共通部門,111,現金,,,00,,15000,0,出張旅費,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210414,23,,,,010,札幌営業所,726,旅費交通費,,,Q5,,26667,2424,,000,共通部門,111,現金,,,00,,92858,0,旅費,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210414,23,,,,010,札幌営業所,726,旅費交通費,,,Q5,,29524,2684,,,,,,,,,,,,旅費,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210414,23,,,,010,札幌営業所,726,旅費交通費,,,Q5,,36667,3333,,,,,,,,,,,,旅費,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210414,46,,,,020,東京支店,740,車両費,,,Q5,,2341,212,,000,共通部門,111,現金,,,00,,7151,0,ガソリン代,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210414,46,,,,020,東京支店,740,車両費,,,Q5,,1762,160,,,,,,,,,,,,駐車代,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210414,46,,,,020,東京支店,740,車両費,,,Q5,,3048,277,,,,,,,,,,,,高速代,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210414,51,,,,020,東京支店,740,車両費,,,Q5,,1505,136,,000,共通部門,111,現金,,,00,,4031,0,高速代,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210414,51,,,,020,東京支店,740,車両費,,,Q5,,620,56,,,,,,,,,,,,駐車代,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210414,51,,,,020,東京支店,740,車両費,,,Q5,,810,73,,,,,,,,,,,,駐車代,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210414,51,,,,020,東京支店,740,車両費,,,Q5,,1096,99,,,,,,,,,,,,高速代,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210415,4,,,,010,札幌営業所,732,広告宣伝費,,,Q5,,31500,2863,,000,共通部門,322,未払金,,,00,,31500,0,広告費,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210415,79,,,,030,名古屋支店,724,福利厚生費,,,Q5,,45477,4134,,000,共通部門,111,現金,,,00,,45477,0,景品代,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210415,117,,,,040,大阪支店,742,諸会費,,,00,,20000,0,,000,共通部門,111,現金,,,00,,20000,0,会費,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210415,130,,,,040,大阪支店,742,諸会費,,,00,,24000,0,,000,共通部門,131,普通預金,40,JKL銀行 梅田,00,,24000,0,会費,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210415,151,,,,040,大阪支店,733,交際接待費,,,Q5,,16741,1521,,000,共通部門,111,現金,,,00,,37741,0,飲食代 架空店舗072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210415,151,,,,040,大阪支店,733,交際接待費,,,Q5,,21000,1909,,,,,,,,,,,,飲食代 架空店舗032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210415,243,,,,040,大阪支店,740,車両費,,,Q5,,6239,567,,000,共通部門,111,現金,,,00,,6239,0,ガソリン代,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210415,252,,,,020,東京支店,721,雑給,,,00,,396465,0,,000,共通部門,111,現金,,,00,,378068,0,4月給与その他 0060 パート･アルバイト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210415,252,,,,,,,,,,,,,,,000,共通部門,326,預り金,3,源泉税,00,,2970,0,4月給与その他 0060 パート･アルバイト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210415,252,,,,,,,,,,,,,,,000,共通部門,326,預り金,9,その他,00,,15427,0,4月給与その他 0060 パート･アルバイト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
